valid_time,pressure_level,u,v,t,r
2025-07-28 02:00:00,850,-0.37052268,-2.6726284,287.53833,61.233673
2025-07-28 02:00:00,700,4.650282,-6.1528206,282.77905,50.83107
2025-07-28 02:00:00,500,5.3571434,-13.495526,268.46924,13.992247
2025-07-28 03:00:00,1000,-0.0032674079,-0.8473201,295.16748,75.4075
2025-07-28 03:00:00,925,0.16628325,-0.7537718,290.80347,75.24779
2025-07-28 03:00:00,850,-0.88772815,-2.1002445,286.86743,65.82672
2025-07-28 03:00:00,700,5.0396004,-6.3795433,282.87842,47.513336
2025-07-28 03:00:00,500,4.770602,-13.313559,268.5935,13.387514
2025-07-28 04:00:00,1000,-0.20287019,-0.76112723,294.6953,78.845505
2025-07-28 04:00:00,925,-0.025831651,-0.656596,290.34717,78.42508
2025-07-28 04:00:00,850,-1.408329,-1.7949038,286.30054,69.45807
2025-07-28 04:00:00,700,4.9774084,-6.7301836,282.88184,43.747818
2025-07-28 04:00:00,500,4.312454,-12.886547,268.52783,14.56336
2025-07-28 05:00:00,1000,-0.32975775,-0.7660775,294.27783,81.63696
2025-07-28 05:00:00,925,-0.15780938,-0.64653814,289.94238,81.118774
2025-07-28 05:00:00,850,-1.7476845,-1.7858801,285.85718,71.42059
2025-07-28 05:00:00,700,4.270834,-7.2012253,282.75708,41.712967
2025-07-28 05:00:00,500,4.229085,-12.833067,268.313,16.98796
2025-07-28 06:00:00,1000,-0.44382042,-0.75504375,293.88037,82.693115
2025-07-28 06:00:00,925,-0.23883289,-0.61906993,289.56885,82.17926
2025-07-28 06:00:00,850,-2.043417,-1.8015509,285.38257,73.33569
2025-07-28 06:00:00,700,2.8061953,-7.366338,282.62866,41.641342
2025-07-28 06:00:00,500,3.8650894,-12.94006,268.0735,19.577896
2025-07-28 07:00:00,1000,-0.872665,-0.9350286,293.8662,76.80411
2025-07-28 07:00:00,925,-0.7179592,-0.8753904,289.54346,76.13245
2025-07-28 07:00:00,850,-2.185793,-1.9612331,285.04395,74.95418
2025-07-28 07:00:00,700,1.2996712,-7.4212513,282.65234,40.949234
2025-07-28 07:00:00,500,3.175929,-12.776885,267.86816,20.742157
2025-07-28 08:00:00,1000,-1.1648693,-1.0903645,295.06543,65.80409
2025-07-28 08:00:00,925,-0.98922986,-1.0412397,290.72168,65.280045
2025-07-28 08:00:00,850,-2.1140957,-1.7906065,285.03857,83.30557
2025-07-28 08:00:00,700,0.025602818,-7.6510057,282.78613,38.33789
2025-07-28 08:00:00,500,2.5196476,-11.863158,267.6306,20.438843
2025-07-28 09:00:00,1000,-1.5854073,-1.3751965,296.39648,57.877686
2025-07-28 09:00:00,925,-1.4500685,-1.305254,292.07153,57.183777
2025-07-28 09:00:00,850,-2.694623,-2.264676,286.3308,73.232025
2025-07-28 09:00:00,700,-0.78885543,-8.051809,283.00073,33.846344
2025-07-28 09:00:00,500,2.7238865,-10.174147,267.4292,19.072952
2025-07-28 10:00:00,1000,-1.9636784,-1.4737473,297.56274,50.783905
2025-07-28 10:00:00,925,-1.8804893,-1.3999023,293.20288,50.2782
2025-07-28 10:00:00,850,-3.2347536,-2.4360514,287.27417,65.77243
2025-07-28 10:00:00,700,-2.4616413,-6.9770823,282.2964,31.590729
2025-07-28 10:00:00,500,4.0959463,-8.238811,267.7351,13.033145
2025-07-28 11:00:00,1000,-2.3018456,-1.3840075,299.0454,45.36641
2025-07-28 11:00:00,925,-2.2177048,-1.3244905,294.65332,45.11194
2025-07-28 11:00:00,850,-3.5747938,-2.2356224,288.5901,60.33795
2025-07-28 11:00:00,700,-3.2110958,-6.5153313,282.80542,25.472351
2025-07-28 11:00:00,500,5.231347,-7.0972166,267.40576,13.958609
2025-07-28 12:00:00,1000,-2.6909447,-1.5112886,300.26416,41.406006
2025-07-28 12:00:00,925,-2.5686646,-1.4292002,295.8562,41.11458
2025-07-28 12:00:00,850,-4.21082,-2.4041834,289.8418,54.42299
2025-07-28 12:00:00,700,-3.429925,-5.803256,283.17358,21.619873
2025-07-28 12:00:00,500,6.8463287,-6.176387,267.0056,15.499507
2025-07-28 13:00:00,1000,-2.8401222,-1.6439276,301.25464,38.4628
2025-07-28 13:00:00,925,-2.717658,-1.5667639,296.81616,38.170105
2025-07-28 13:00:00,850,-4.493929,-2.6163607,290.81494,50.429108
2025-07-28 13:00:00,700,-3.1422071,-5.291253,283.48804,18.273285
2025-07-28 13:00:00,500,8.023625,-6.3565054,266.60547,17.255508
2025-07-28 14:00:00,1000,-2.873746,-1.7021198,301.92407,36.993088
2025-07-28 14:00:00,925,-2.756649,-1.6278124,297.4673,36.613235
2025-07-28 14:00:00,850,-4.538027,-2.6802425,291.50708,48.258316
2025-07-28 14:00:00,700,-2.745741,-5.1915817,283.64648,16.540451
2025-07-28 14:00:00,500,8.515444,-7.0744295,266.22974,18.764221
2025-07-28 15:00:00,1000,-2.8031282,-1.6841707,302.4585,35.804733
2025-07-28 15:00:00,925,-2.6883497,-1.6008806,297.99194,35.444656
2025-07-28 15:00:00,850,-4.393158,-2.6273422,292.08838,46.088913
2025-07-28 15:00:00,700,-2.376402,-5.4401684,283.68286,15.693026
2025-07-28 15:00:00,500,8.105792,-8.285592,265.88037,21.376709
2025-07-28 16:00:00,1000,-2.7798433,-1.8636227,302.7312,35.360565
2025-07-28 16:00:00,925,-2.6600142,-1.7731924,298.24707,34.93596
2025-07-28 16:00:00,850,-4.4437504,-2.9418688,292.38037,45.160675
2025-07-28 16:00:00,700,-2.333292,-5.836733,283.59424,15.519596
2025-07-28 16:00:00,500,7.0642414,-9.742299,265.60132,27.674393
2025-07-28 17:00:00,1000,-2.8000498,-2.0597782,302.53223,36.287354
2025-07-28 17:00:00,925,-2.6628847,-1.9744797,298.05713,35.894577
2025-07-28 17:00:00,850,-4.673211,-3.377921,292.2024,45.804474
2025-07-28 17:00:00,700,-2.5218277,-6.3778286,283.53125,16.850342
2025-07-28 17:00:00,500,5.735055,-10.7375765,265.32324,32.30081
2025-07-28 18:00:00,1000,-2.8805132,-2.0988894,301.8191,38.479263
2025-07-28 18:00:00,925,-2.7256708,-1.967268,297.3601,38.262848
2025-07-28 18:00:00,850,-5.2586145,-3.5832443,291.62183,47.839554
2025-07-28 18:00:00,700,-2.999257,-6.9948463,283.47217,20.639328
2025-07-28 18:00:00,500,4.022723,-12.063489,265.1079,32.49852
2025-07-28 19:00:00,1000,-2.5718136,-1.8734903,300.61987,42.215225
2025-07-28 19:00:00,925,-2.3242579,-1.6874075,296.20166,41.82393
2025-07-28 19:00:00,850,-5.5951204,-3.7724142,290.5974,51.32823
2025-07-28 19:00:00,700,-3.301281,-7.5519876,283.29468,26.009277
2025-07-28 19:00:00,500,2.5405731,-13.2716675,265.1975,27.749771
2025-07-28 20:00:00,1000,-2.3639946,-1.7446442,299.1714,46.646088
2025-07-28 20:00:00,925,-2.030405,-1.5600176,294.76,46.318726
2025-07-28 20:00:00,850,-5.733735,-4.227147,289.15186,56.108414
2025-07-28 20:00:00,700,-3.4343348,-8.17965,283.04468,30.931671
2025-07-28 20:00:00,500,2.2162046,-13.551161,265.4851,17.716766
2025-07-28 21:00:00,1000,-2.009922,-1.2755222,297.85742,50.75804
2025-07-28 21:00:00,925,-1.6495447,-1.1169214,293.3955,50.88658
2025-07-28 21:00:00,850,-4.909959,-3.3121796,287.9651,58.99849
2025-07-28 21:00:00,700,-3.529047,-8.551155,282.84766,33.121643
2025-07-28 21:00:00,500,2.5592585,-13.178204,265.70166,10.296896
2025-07-28 22:00:00,1000,-2.0343857,-0.81617737,296.313,54.630157
2025-07-28 22:00:00,925,-1.72791,-0.7281383,291.81567,55.274643
2025-07-28 22:00:00,850,-4.5505066,-2.1945858,286.65894,60.051956
2025-07-28 22:00:00,700,-3.7693539,-8.579666,282.26416,29.691193
2025-07-28 22:00:00,500,3.1837864,-13.841587,266.0515,7.4344797
2025-07-28 23:00:00,1000,-1.8082075,-0.41607887,295.47266,58.12938
2025-07-28 23:00:00,925,-1.5315638,-0.31267744,290.99756,58.725845
2025-07-28 23:00:00,850,-4.216816,-1.512743,286.14404,57.556015
2025-07-28 23:00:00,700,-4.3562527,-7.8157654,282.2937,28.88179
2025-07-28 23:00:00,500,2.4439535,-13.101669,265.90234,11.366425
2024-07-01 00:00:00,1000,-0.12529033,-0.9167799,293.19165,96.15016
2024-07-01 00:00:00,925,-0.008710559,-0.81378293,288.81543,96.86401
2024-07-01 00:00:00,850,-3.7036448,-0.99574596,284.55518,85.771225
2024-07-01 00:00:00,700,0.5467166,-0.27116936,274.92285,81.633606
2024-07-01 00:00:00,500,-1.2368174,-8.291164,261.062,22.675873
2024-07-01 01:00:00,1000,-0.20092446,-0.8930358,292.9485,96.63907
2024-07-01 01:00:00,925,-0.109737754,-0.7702476,288.56738,97.36856
2024-07-01 01:00:00,850,-3.6396933,-0.3558581,284.27588,88.71013
2024-07-01 01:00:00,700,0.737485,-1.2743759,275.1985,77.70799
2024-07-01 01:00:00,500,-1.5867834,-8.489526,261.10498,22.53479
2024-07-01 02:00:00,1000,-0.06168177,-1.0320663,292.6748,98.056595
2024-07-01 02:00:00,925,0.02657304,-0.9002399,288.29883,98.58731
2024-07-01 02:00:00,850,-2.8531694,-0.4303338,284.0891,89.485245
2024-07-01 02:00:00,700,0.47335088,-2.677,275.41675,74.153336
2024-07-01 02:00:00,500,-1.6143789,-9.593522,261.36255,21.473907
2024-07-01 03:00:00,1000,0.16280109,-1.0154791,292.4048,98.4901
2024-07-01 03:00:00,925,0.2682624,-0.91911024,288.0293,99.01494
2024-07-01 03:00:00,850,-1.843502,-0.6484917,284.09814,88.36922
2024-07-01 03:00:00,700,-0.2697301,-3.4695063,275.4043,72.583496
2024-07-01 03:00:00,500,-1.5635824,-11.734967,261.67358,17.146729
2024-07-01 04:00:00,1000,0.40662515,-0.98376447,292.156,99.19435
2024-07-01 04:00:00,925,0.51096696,-0.90900993,287.74414,99.87981
2024-07-01 04:00:00,850,-1.0489025,-1.1202936,284.20483,86.35724
2024-07-01 04:00:00,700,-1.0234957,-3.3913326,275.19727,72.888916
2024-07-01 04:00:00,500,-1.0761547,-13.105109,262.01978,10.750955
2024-07-01 05:00:00,1000,0.6542718,-0.8615573,292.0039,100.27312
2024-07-01 05:00:00,925,0.73762,-0.8092249,287.59106,100.70836
2024-07-01 05:00:00,850,-0.51639163,-1.6008224,284.4109,83.49466
2024-07-01 05:00:00,700,-1.5836077,-3.2529907,275.17505,69.46959
2024-07-01 05:00:00,500,-0.2575277,-14.49973,262.6057,9.626642
2024-07-01 06:00:00,1000,0.73733914,-0.8853189,291.9961,97.769165
2024-07-01 06:00:00,925,0.8125166,-0.82008445,287.58838,98.10147
2024-07-01 06:00:00,850,0.017920036,-2.070198,284.47778,81.00815
2024-07-01 06:00:00,700,-1.7975492,-3.6635027,275.42944,62.02307
2024-07-01 06:00:00,500,-1.066844,-16.682785,263.24585,14.163488
2024-07-01 07:00:00,1000,0.4751801,-0.79618394,291.8755,91.4258
2024-07-01 07:00:00,925,0.5186897,-0.746419,287.511,91.5688
2024-07-01 07:00:00,850,0.03979709,-2.171937,284.6875,77.28702
2024-07-01 07:00:00,700,-1.8712273,-4.5332956,276.12695,50.83673
2024-07-01 07:00:00,500,-1.5904846,-17.07106,263.72803,24.39067
2024-07-01 08:00:00,1000,-0.104724705,-0.7241304,293.04956,84.3775
2024-07-01 08:00:00,925,-0.016950324,-0.6748251,288.6372,85.14229
2024-07-01 08:00:00,850,-0.35592055,-1.7908125,284.802,74.49716
2024-07-01 08:00:00,700,-1.7971277,-5.8307095,276.8999,41.01291
2024-07-01 08:00:00,500,-0.9348263,-15.69714,264.14062,33.80768
2024-07-01 09:00:00,1000,-0.39483923,-0.6810399,294.56104,72.87947
2024-07-01 09:00:00,925,-0.27801967,-0.6385746,290.15405,73.56354
2024-07-01 09:00:00,850,-0.4840448,-1.0361891,284.75928,86.203384
2024-07-01 09:00:00,700,-1.7947111,-6.568881,277.21338,37.509262
2024-07-01 09:00:00,500,-0.20531243,-13.631227,264.34204,37.85826
2024-07-01 10:00:00,1000,-0.18692493,-0.540939,295.5188,67.34645
2024-07-01 10:00:00,925,-0.124664426,-0.5354547,291.16064,67.52109
2024-07-01 10:00:00,850,-0.27436697,-0.66104907,285.53833,79.96097
2024-07-01 10:00:00,700,-1.9856853,-7.075985,277.61523,38.626877
2024-07-01 10:00:00,500,0.13043785,-11.2908125,264.1853,43.09395
2024-07-01 11:00:00,1000,-0.36644065,-0.59234864,296.90234,58.77977
2024-07-01 11:00:00,925,-0.3108809,-0.521008,292.56226,58.172897
2024-07-01 11:00:00,850,-0.49133778,-0.65945774,286.75073,70.5542
2024-07-01 11:00:00,700,-3.3338661,-6.060158,277.61133,38.883514
2024-07-01 11:00:00,500,1.9403152,-10.345655,264.04785,45.880997
2024-07-01 12:00:00,1000,-0.55689013,-0.7062162,298.06958,52.52713
2024-07-01 12:00:00,925,-0.5274262,-0.5996061,293.71094,52.00212
2024-07-01 12:00:00,850,-0.8013126,-0.869729,287.8401,63.278946
2024-07-01 12:00:00,700,-3.6887484,-4.9212627,277.64893,37.8497
2024-07-01 12:00:00,500,3.5298014,-9.842152,263.86987,49.10144
2024-07-01 13:00:00,1000,-0.5824373,-0.7803429,299.16797,46.712814
2024-07-01 13:00:00,925,-0.5648621,-0.68302655,294.78613,46.492737
2024-07-01 13:00:00,850,-0.85682476,-1.1198759,288.84253,57.388138
2024-07-01 13:00:00,700,-2.793128,-3.406518,277.47314,39.77733
2024-07-01 13:00:00,500,4.9836864,-9.072691,263.72095,50.385193
2024-07-01 14:00:00,1000,-0.5211386,-0.7531737,300.0437,42.550964
2024-07-01 14:00:00,925,-0.4836833,-0.6600224,295.65503,42.2825
2024-07-01 14:00:00,850,-0.72860277,-1.0213137,289.74976,51.646545
2024-07-01 14:00:00,700,-1.1092949,-1.7308912,276.92334,55.528625
2024-07-01 14:00:00,500,6.0652237,-8.344691,263.75146,46.136383
2024-07-01 15:00:00,1000,-0.39187175,-0.7004695,300.77148,39.296524
2024-07-01 15:00:00,925,-0.35206604,-0.6172543,296.37305,39.289124
2024-07-01 15:00:00,850,-0.46834105,-0.9114993,290.49927,47.03659
2024-07-01 15:00:00,700,-0.0031882806,-1.3221474,276.64478,64.84328
2024-07-01 15:00:00,500,6.7929707,-7.981077,263.91138,38.402954
2024-07-01 16:00:00,1000,-0.2496264,-0.7999883,301.18457,37.633728
2024-07-01 16:00:00,925,-0.22641295,-0.7008973,296.7732,37.6799
2024-07-01 16:00:00,850,-0.2524631,-1.0600452,290.9231,45.20685
2024-07-01 16:00:00,700,0.19588423,-1.5137672,276.95166,62.92717
2024-07-01 16:00:00,500,7.4215317,-7.9470186,264.1294,34.04814
2024-07-01 17:00:00,1000,-0.2840413,-1.1725807,301.4077,37.831177
2024-07-01 17:00:00,925,-0.2573259,-1.0686064,296.99097,37.60872
2024-07-01 17:00:00,850,-0.3255639,-1.5939159,291.15137,45.28485
2024-07-01 17:00:00,700,0.53253514,-1.1938086,277.0183,63.732117
2024-07-01 17:00:00,500,8.108188,-8.105495,264.22607,35.41432
2024-07-01 18:00:00,1000,-0.47212833,-1.5113411,301.1975,40.2489
2024-07-01 18:00:00,925,-0.3790127,-1.3995066,296.7727,40.282074
2024-07-01 18:00:00,850,-0.72868174,-2.604969,291.06665,46.20175
2024-07-01 18:00:00,700,0.27704972,-1.017622,276.93286,68.66432
2024-07-01 18:00:00,500,8.360525,-8.388994,264.1206,38.5672
2024-07-01 19:00:00,1000,-0.80311346,-1.4308128,300.3225,49.282944
2024-07-01 19:00:00,925,-0.5868238,-1.3461571,295.90063,49.45482
2024-07-01 19:00:00,850,-1.9990273,-3.3452911,290.31226,50.998886
2024-07-01 19:00:00,700,0.98740935,-1.4673882,277.46704,63.453415
2024-07-01 19:00:00,500,8.04164,-8.78228,263.96118,37.51216
2024-07-01 20:00:00,1000,-0.85940796,-1.2577,299.14136,56.13083
2024-07-01 20:00:00,925,-0.53903145,-1.2252846,294.7036,56.462128
2024-07-01 20:00:00,850,-2.8189259,-2.8534708,289.14917,58.05005
2024-07-01 20:00:00,700,0.96572244,-3.7548542,278.22632,56.373093
2024-07-01 20:00:00,500,7.43174,-8.912061,263.8999,25.36995
2024-07-01 21:00:00,1000,-0.87486947,-1.1540079,298.031,61.931854
2024-07-01 21:00:00,925,-0.55018264,-1.1405106,293.54102,62.76541
2024-07-01 21:00:00,850,-2.7229643,-1.9089346,288.11182,63.853027
2024-07-01 21:00:00,700,-0.003073164,-6.1689987,278.7417,54.559418
2024-07-01 21:00:00,500,6.9067173,-8.997775,263.88135,16.584305
2024-07-01 22:00:00,1000,-1.0470886,-0.867141,296.92407,67.636795
2024-07-01 22:00:00,925,-0.8017276,-0.8645831,292.41724,68.816025
2024-07-01 22:00:00,850,-2.4466896,-1.1873283,287.3369,68.57146
2024-07-01 22:00:00,700,-0.49169725,-7.159813,279.20166,54.263855
2024-07-01 22:00:00,500,6.315055,-9.094689,263.82935,13.962259
2024-07-01 23:00:00,1000,-1.1672516,-0.48918486,295.89966,72.89909
2024-07-01 23:00:00,925,-0.987895,-0.4300182,291.39185,74.06979
2024-07-01 23:00:00,850,-2.3484554,-0.7554404,286.9348,69.51088
2024-07-01 23:00:00,700,-0.90722907,-6.436371,279.4956,51.937775
2024-07-01 23:00:00,500,5.6086264,-10.121511,264.1084,15.843951
2024-07-02 00:00:00,1000,-1.126092,-0.08786225,295.09717,77.2218
2024-07-02 00:00:00,925,-0.9576711,0.002049068,290.63623,77.87506
2024-07-02 00:00:00,850,-2.0826235,-0.336096,286.58057,69.91966
2024-07-02 00:00:00,700,-0.4980209,-6.051812,279.80884,47.95793
2024-07-02 00:00:00,500,4.6986732,-11.084394,264.5144,15.217184
2024-07-02 01:00:00,1000,-1.1333771,0.20276237,294.48755,80.36369
2024-07-02 01:00:00,925,-0.9489543,0.3223365,290.08032,80.84201
2024-07-02 01:00:00,850,-2.0112085,-0.11685574,286.20142,70.35678
2024-07-02 01:00:00,700,0.1182853,-5.7387323,280.0166,45.262527
2024-07-02 01:00:00,500,4.0201235,-11.34889,264.75537,15.510946
2024-07-02 02:00:00,1000,-1.0448122,0.3377816,293.98608,82.53015
2024-07-02 02:00:00,925,-0.86882967,0.46969283,289.61133,82.98845
2024-07-02 02:00:00,850,-1.853075,-0.019974314,285.8667,70.8228
2024-07-02 02:00:00,700,0.741284,-5.5459385,280.01782,44.608566
2024-07-02 02:00:00,500,3.8760176,-11.333335,264.98828,16.911987
2024-07-02 03:00:00,1000,-1.0040722,0.46087593,293.51147,84.61755
2024-07-02 03:00:00,925,-0.80914307,0.5865943,289.14404,85.03146
2024-07-02 03:00:00,850,-1.6122026,0.023700878,285.59595,71.7236
2024-07-02 03:00:00,700,1.294117,-5.571437,279.8269,45.493256
2024-07-02 03:00:00,500,4.0716124,-10.672048,265.13257,18.70723
2024-07-02 04:00:00,1000,-0.9509999,0.47001523,293.09253,86.53963
2024-07-02 04:00:00,925,-0.7354299,0.5702084,288.72852,86.86981
2024-07-02 04:00:00,850,-1.2869453,-0.13100296,285.40552,73.110535
2024-07-02 04:00:00,700,1.8658209,-5.98973,279.55786,47.24269
2024-07-02 04:00:00,500,4.1672144,-9.186441,265.0603,20.784348
2024-07-02 05:00:00,1000,-0.9346654,0.5139802,292.68335,88.27432
2024-07-02 05:00:00,925,-0.6813954,0.56199825,288.33276,88.63025
2024-07-02 05:00:00,850,-1.0909004,-0.31859303,285.2798,74.84706
2024-07-02 05:00:00,700,2.4074745,-6.170785,279.48633,47.009384
2024-07-02 05:00:00,500,4.538414,-7.8263216,265.00122,22.675507
2024-07-02 06:00:00,1000,-0.8070068,0.44125378,292.27295,89.01779
2024-07-02 06:00:00,925,-0.5830308,0.4486007,287.927,89.560135
2024-07-02 06:00:00,850,-1.1858435,-0.42280513,285.15967,76.515656
2024-07-02 06:00:00,700,2.861824,-6.2337093,279.59912,44.370453
2024-07-02 06:00:00,500,4.985071,-7.039996,264.87866,24.595367
2024-07-02 07:00:00,1000,-0.991728,0.6640482,292.2439,81.36995
2024-07-02 07:00:00,925,-0.8738779,0.6714487,287.83545,81.947296
2024-07-02 07:00:00,850,-1.0432329,-0.6085185,285.1411,76.719025
2024-07-02 07:00:00,700,2.9229393,-6.7417936,279.63843,42.03398
2024-07-02 07:00:00,500,5.3726244,-6.161648,264.562,26.28215
2024-07-02 08:00:00,1000,-0.8028937,0.6467661,293.58813,75.63231
2024-07-02 08:00:00,925,-0.68358177,0.62933344,289.15454,76.522415
2024-07-02 08:00:00,850,-0.3614745,-0.582702,285.1494,76.1859
2024-07-02 08:00:00,700,2.5311632,-6.8855753,279.59497,39.911606
2024-07-02 08:00:00,500,5.8504057,-5.614648,264.4558,27.444946
2024-07-02 09:00:00,1000,-0.48848307,0.08139306,295.10547,70.153305
2024-07-02 09:00:00,925,-0.41471028,0.062219214,290.6548,70.9375
2024-07-02 09:00:00,850,-0.11916345,-0.3845029,285.1609,83.86026
2024-07-02 09:00:00,700,2.045641,-6.445862,279.39697,38.9942
2024-07-02 09:00:00,500,6.590247,-5.616233,264.6067,26.955276
2024-07-02 10:00:00,1000,-0.46215892,-0.30426234,296.64014,61.881363
2024-07-02 10:00:00,925,-0.3967771,-0.33734202,292.21704,62.371643
2024-07-02 10:00:00,850,-0.24907643,-0.6639097,286.5144,74.93431
2024-07-02 10:00:00,700,2.2856026,-5.1263323,279.1958,41.442963
2024-07-02 10:00:00,500,7.5445957,-7.263957,264.73242,26.40068
2024-07-02 11:00:00,1000,-0.42346126,-0.3382364,297.9807,57.797592
2024-07-02 11:00:00,925,-0.35040665,-0.3068143,293.62158,57.581497
2024-07-02 11:00:00,850,-0.31939703,-0.62423885,287.7876,69.7854
2024-07-02 11:00:00,700,2.1257143,-4.570965,279.33008,37.57776
2024-07-02 11:00:00,500,7.7626915,-7.439678,264.80908,24.139725
2024-07-02 12:00:00,1000,-0.11965793,-0.42418998,299.21362,53.499634
2024-07-02 12:00:00,925,-0.06841773,-0.34400403,294.85303,52.954315
2024-07-02 12:00:00,850,0.00463387,-0.65324205,288.9026,65.34
2024-07-02 12:00:00,700,2.3091116,-3.9922075,279.53662,33.706223
2024-07-02 12:00:00,500,7.847438,-7.191432,265.1306,22.111725
2024-07-02 13:00:00,1000,0.16409993,-0.8604394,300.2495,50.094543
2024-07-02 13:00:00,925,0.19836861,-0.7756159,295.85547,49.892593
2024-07-02 13:00:00,850,0.3926096,-1.33144,289.90942,61.54959
2024-07-02 13:00:00,700,2.5320435,-4.103842,279.80518,29.83641
2024-07-02 13:00:00,500,7.8740063,-6.5948105,265.33203,21.99292
2024-07-02 14:00:00,1000,0.27029908,-1.0837564,301.10815,47.00177
2024-07-02 14:00:00,925,0.29584277,-1.0079536,296.6953,46.81961
2024-07-02 14:00:00,850,0.46783543,-1.6201553,290.7854,57.412018
2024-07-02 14:00:00,700,2.3322,-4.5471144,280.2893,24.793457
2024-07-02 14:00:00,500,7.9113483,-5.715351,265.51538,21.832748
2024-07-02 15:00:00,1000,0.3876887,-0.89431226,301.8169,44.680984
2024-07-02 15:00:00,925,0.40322292,-0.82436126,297.37305,44.552002
2024-07-02 15:00:00,850,0.62118524,-1.2144566,291.55347,53.73242
2024-07-02 15:00:00,700,1.9451036,-4.3713226,280.59253,23.513
2024-07-02 15:00:00,500,8.203774,-5.5534744,265.7163,21.299591
2024-07-02 16:00:00,1000,0.4702986,-0.65224713,302.2954,43.585632
2024-07-02 16:00:00,925,0.48017544,-0.5719836,297.85693,43.359497
2024-07-02 16:00:00,850,0.717807,-0.80500287,292.06616,52.05983
2024-07-02 16:00:00,700,1.848978,-3.6616755,280.69263,23.42923
2024-07-02 16:00:00,500,8.35491,-6.4238014,265.97144,19.305084
2024-07-02 17:00:00,1000,0.6563758,-0.8801103,302.5088,43.862823
2024-07-02 17:00:00,925,0.69123125,-0.7904992,298.06348,43.860886
2024-07-02 17:00:00,850,0.9308034,-1.1718426,292.3169,51.926758
2024-07-02 17:00:00,700,1.9826431,-2.9996738,280.37134,23.702667
2024-07-02 17:00:00,500,7.991852,-7.581377,266.22632,16.314896
2024-07-02 18:00:00,1000,0.6617052,-1.2080822,302.4204,45.58551
2024-07-02 18:00:00,925,0.76627165,-1.1133518,297.98828,45.787567
2024-07-02 18:00:00,850,1.0449495,-1.8908806,292.29175,53.375565
2024-07-02 18:00:00,700,1.6595001,-2.040699,280.04102,29.721436
2024-07-02 18:00:00,500,7.5832243,-8.466298,266.51538,12.452205
2024-07-02 19:00:00,1000,0.44761747,-1.0735178,302.011,52.451675
2024-07-02 19:00:00,925,0.6258928,-1.0509901,297.55786,52.93187
2024-07-02 19:00:00,850,0.8706309,-2.2998018,291.989,55.22484
2024-07-02 19:00:00,700,1.61308,-2.43962,280.2932,26.529968
2024-07-02 19:00:00,500,7.423378,-8.815844,266.99658,8.5785675
2024-07-02 20:00:00,1000,0.3928312,-0.99891156,301.39185,59.892532
2024-07-02 20:00:00,925,0.5932268,-1.0291014,296.91577,60.825882
2024-07-02 20:00:00,850,0.27747577,-2.0867605,291.43677,57.486755
2024-07-02 20:00:00,700,1.813755,-2.8863287,280.64868,21.004456
2024-07-02 20:00:00,500,7.518215,-9.02192,267.22974,8.219008
2024-07-02 21:00:00,1000,0.18502676,-0.9725346,300.71265,65.99228
2024-07-02 21:00:00,925,0.36191744,-1.0084009,296.23242,67.060104
2024-07-02 21:00:00,850,-0.7749888,-1.2178593,290.86304,60.49904
2024-07-02 21:00:00,700,2.0208588,-3.2303123,281.1206,15.6756935
2024-07-02 21:00:00,500,7.694394,-9.83147,267.44434,8.154448
2024-07-02 22:00:00,1000,0.14967209,-0.8357101,299.76782,71.3389
2024-07-02 22:00:00,925,0.21569073,-0.8634519,295.27197,72.85719
2024-07-02 22:00:00,850,-0.99536043,-0.07113063,290.39087,61.888443
2024-07-02 22:00:00,700,1.8394585,-2.5447989,281.17188,13.719657
2024-07-02 22:00:00,500,8.440342,-11.188039,267.6433,8.4347515
2024-07-02 23:00:00,1000,-0.36885142,-0.28541905,298.88184,76.1918
2024-07-02 23:00:00,925,-0.28763407,-0.16812074,294.41797,77.964874
2024-07-02 23:00:00,850,-2.3097858,0.85014653,290.0393,62.824203
2024-07-02 23:00:00,700,2.5282402,-3.7344046,282.1306,9.631334
2024-07-02 23:00:00,500,7.7797136,-11.9753475,267.58228,9.312615
2024-07-03 00:00:00,1000,-1.0718241,0.032355405,297.99805,77.62453
2024-07-03 00:00:00,925,-0.9526525,0.18613446,293.6223,78.82391
2024-07-03 00:00:00,850,-3.4599352,1.984335,289.3252,64.00275
2024-07-03 00:00:00,700,3.9628124,-4.2633915,282.73706,8.638389
2024-07-03 00:00:00,500,6.4008923,-11.808045,267.53687,15.915865
2024-07-03 01:00:00,1000,-1.3253212,0.25492704,297.02295,79.19859
2024-07-03 01:00:00,925,-1.1992598,0.36977023,292.71973,79.566666
2024-07-03 01:00:00,850,-3.2498274,2.2833586,288.46362,65.88431
2024-07-03 01:00:00,700,4.9080286,-4.0513535,282.688,9.618591
2024-07-03 01:00:00,500,5.498884,-10.239953,267.63208,26.212158
2024-07-03 02:00:00,1000,-1.3010597,0.49900097,296.07544,80.840805
2024-07-03 02:00:00,925,-1.1851368,0.600537,291.7339,80.918396
2024-07-03 02:00:00,850,-2.35153,2.678874,288.08374,65.80551
2024-07-03 02:00:00,700,5.0612755,-3.1177902,282.50293,10.416188
2024-07-03 02:00:00,500,5.6432066,-8.88201,267.7932,32.73256
2024-07-03 03:00:00,1000,-1.1565104,0.5942541,295.27563,82.37007
2024-07-03 03:00:00,925,-1.0607901,0.70047355,290.93115,82.493195
2024-07-03 03:00:00,850,-1.436841,2.7747002,288.07007,63.770706
